,word,freq,cfbetweenness,eigenvalue
3680,least,3,0.0013556572231602428,0.002700468864856227
3160,trata,2,0.00135484227936326,0.00017990831290842996
3402,poder,2,0.0013519130035467173,0.00017999016613207754
233,avoid,15,0.0013513634875665995,0.013755974659433552
4313,entire,3,0.0013491798530012298,0.003429500019282598
3549,medio,2,0.0013460373726078155,0.00018101283196365076
4553,lang,2,0.0013457188018342473,0.0007295177800425681
4549,ang,2,0.0013457188018342415,0.0007295177800425681
1578,comunicacion,3,0.0013447065245704728,0.00018667685849315448
3112,episode,3,0.001344329598749398,0.0023033477765128053
3084,discussion,2,0.0013417267360244063,0.0022365792924437123
1025,kill,5,0.001340063716019546,0.0049784969232816445
2959,election,4,0.0013319989746871327,0.0054958944418572655
2163,nd,3,0.0013315456010110074,0.0040582047019817
3568,covidfrance,3,0.001329361266457018,0.00020050513199993807
4522,abordar,2,0.001325512338701765,0.0001127581463345445
2353,survive,3,0.0013244170064023613,0.003698200338601905
3446,wrong,3,0.0013228414581756148,0.0013821053142172564
1002,persona,2,0.0013228389450547207,0.00015235804091948057
1759,gobiernos,3,0.0013149270049321513,0.00027808338451555117
1699,indonesia,3,0.0013141896003740128,0.00017500721001424994
1704,itu,3,0.0013141896003739514,0.00017500721001424994
1950,also,4,0.0013127846255929318,0.0034724074066429197
2429,faire,2,0.001309774425924955,7.07922764306145e-05
2430,ça,2,0.0013097744259249298,7.07922764306145e-05
2349,infooficialcoronavirus,3,0.0013075125587510132,0.0002782447874676711
1153,combat,5,0.0013069192845799197,0.007569784679567046
365,quedes,2,0.0013061117980434178,0.00015186233483099982
616,act,10,0.001305283766911194,0.010248753034969837
812,enough,11,0.001305062395104743,0.012690921727390194
502,racist,7,0.0013047005040485037,0.004150705167727766
1255,meses,2,0.0013035127555717696,0.00018094827579893537
2439,listen,4,0.001302233030876629,0.0036446466255293723
1962,treatment,5,0.0013011757147917702,0.005412427325319805
319,pode,2,0.0012994683060035066,0.00019930837765979578
487,countrys,3,0.001298499667117002,0.0034245174201340666
2184,drug,5,0.0012959636543267332,0.005289608865873529
470,colegio,2,0.0012939869675117632,9.169203849365813e-05
4420,tiempos,2,0.0012934375348053755,0.00010235854908178216
2182,adonderess,3,0.0012932181953192862,0.002688062880602806
2290,epidemic,4,0.0012922939961379763,0.0045655333828731855
1495,telefonol,4,0.001287829544764006,0.003762962673392376
369,cabeza,2,0.0012860654906448634,0.00018314554862365148
1846,hablar,3,0.0012801681101453494,0.00027028768078533026
176,año,2,0.0012801581968361093,0.00016145125005984518
658,sale,9,0.0012772383724473904,0.01238705754251227
1469,young,5,0.0012772318518398697,0.004382406446852064
1645,hotline,4,0.0012767356745760385,0.0013845398533402738
1152,great,4,0.0012744210645856753,0.004588821886709055
418,heres,8,0.0012741094694846567,0.004493097835615501
4127,residents,4,0.0012698659356258622,0.003295923567451869
919,technical,4,0.0012688732748265563,0.0035983136385288545
62,busy,3,0.0012666847653668364,0.004271603827223356
2785,bad,3,0.0012644325089138503,0.0028559008037810515
1366,equipment,2,0.0012608867278044206,0.0023241706743664502
3811,coronavirusenchile,2,0.0012608830926569405,0.00022749063627706105
249,culpa,2,0.0012589957532142915,0.00018052123934611414
1126,into,3,0.0012581651847350147,0.0021267911879342158
2945,week,5,0.0012572976676766333,0.006444806865307629
2334,held,10,0.0012572593251534985,0.0042264127882246086
1352,pencegahan,2,0.001254810061656445,0.0001503325683614046
871,coverage,3,0.0012497047447800518,0.0033465870862757876
3122,adelante,2,0.0012487787874487129,8.971365794486478e-05
2348,anuncios,2,0.001247302288623663,0.00018484099198580017
1761,escuelas,3,0.0012466071416243317,0.0002773552942278168
1763,presente,3,0.0012446815481406191,0.00028442298164181205
68,spring,4,0.0012421249083708896,0.0036823738588078465
797,aunque,3,0.0012413804990725487,0.0003013874586799588
3208,colectiva,2,0.0012388946267391234,0.00010629277959380889
3810,cuidarteescuidarnos,2,0.0012377008477522863,0.0002759441774661074
4671,alert,2,0.0012363957146688052,0.0010741782091683338
3566,reagir,3,0.0012337202467828095,0.00022743972298701592
3602,corps,3,0.0012329675595142528,0.0026065910875783284
1019,arent,5,0.0012327411122264674,0.005985655076526406
1470,midondele,4,0.001232231749223888,0.00498808954242204
726,administration,4,0.0012305143228053491,0.004761358442939137
776,moment,8,0.0012288294362309458,0.008622921774710189
3415,case,4,0.0012271699293696721,0.005091037983386551
2321,seriously,3,0.001226420270947159,0.003048340301530989
1005,deja,2,0.0012250549283731376,0.0001807609427675309
204,hate,4,0.0012249506000740842,0.005184688732310368
1657,ciudadania,2,0.0012238719131344026,0.00014902489528503305
1652,sanitaria,2,0.0012238719131343763,0.00014902489528503305
1166,examenes,3,0.001223224653171567,0.00031737202966858677
2801,dar,4,0.001222112275199018,0.0004072515849958314
1215,ayer,3,0.0012211190481045944,0.00020879340948796313
2077,big,7,0.001219827443964395,0.00956779057277794
3644,vuelos,3,0.0012184979988795527,0.00027653782495475884
2151,island,3,0.0012172601867887402,0.0036909215136590834
4412,bienvenida,2,0.001216654258244586,0.0002679588058675534
523,allowed,5,0.0012153467848211032,0.007439402404737439
2827,muerto,2,0.0012147144363032036,0.00018085404436564797
4945,nem,2,0.00121336736227167,0.00022060348293069328
1044,responding,3,0.0012125746250762832,0.0036096843115742804
3188,encargado,2,0.001211043128779984,0.0001849689169082408
1222,sigo,3,0.001210607692346546,0.0001686343444181368
2809,company,3,0.0012079585569543985,0.0035404516721980078
2088,jour,3,0.0012072745178084222,0.0002693948013188551
4238,gates,3,0.0012064139560553934,0.0019661455143554695
1123,dangerous,4,0.0012061856256526241,0.0030916433768895116
76,decided,6,0.0012050347666523844,0.008526282297824225
911,read,8,0.0012037395307475157,0.009139086252209392
924,businesses,3,0.0012032061262218451,0.0028776377498684427
1057,went,6,0.0012007576496233156,0.005266049029566555
1550,believe,4,0.0011997466009433769,0.003314058138271127
674,releasing,3,0.0011993619643983278,0.0029859277737597826
424,contact,4,0.0011964741547954606,0.002921467878274959
4082,team,3,0.0011945843800824085,0.0019504585175146674
1982,mori,6,0.0011936152375668487,0.0005357872529772794
1450,prefiero,2,0.001193390275695836,9.027801836254516e-05
4101,cubaporlasalud,2,0.001192988563566608,9.785898046410308e-05
3016,hacerle,2,0.0011928255124307374,0.0001914477339982961
1840,dead,5,0.0011901856521535372,0.0026059479977302673
2021,taken,3,0.0011871635308954615,0.004014946130184082
752,ive,4,0.0011869181164066815,0.004910171931472592
764,air,3,0.0011831578225896288,0.0038628998822040333
4273,nunca,3,0.001183090394506022,0.00018387270463047952
754,million,12,0.0011829196707220384,0.008357255660829758
2045,schools,3,0.001181963385969157,0.0030677595682266105
170,thing,3,0.0011801153914903972,0.004348951002574729
531,adultos,2,0.0011792285371342622,0.00013973685494190135
953,miami,2,0.0011734186201539083,9.104105929579859e-05
1531,outside,14,0.0011726292261511739,0.012507714052810624
2008,able,3,0.0011722140100293777,0.005307435293160464
3991,с,2,0.0011717788285127502,2.2193877324011754e-05
767,grateful,3,0.001171704588066914,0.0028326010030561527
5304,lio,2,0.0011717032567562023,1.5761240058600362e-07
1226,updates,5,0.001167050041443732,0.0032978512343996213
4365,trabajo,2,0.0011649666169047698,0.00017951683519167993
491,difference,3,0.0011627394958780655,0.0039007148629224817
3710,urgente,4,0.001160929817536991,0.0003749564393059523
1113,caracas,2,0.0011599587107749428,0.00018390904455243146
2480,else,4,0.0011590450373085062,0.002849806363963569
3344,wants,3,0.0011575597093643078,0.0026985259740938345
1745,personnel,3,0.0011553715217951757,0.0032862679042104117
36,yes,4,0.0011550818991644023,0.00363409668376483
5022,mato,2,0.0011547243689093924,0.000193222107557215
5163,opportunity,2,0.001154645993477851,0.001504934728838268
361,familia,8,0.0011504062215293605,0.000725093298591686
2679,watch,4,0.0011492824312948151,0.0030239030104916667
3806,word,3,0.001148940127696094,0.001981122458048991
290,number,14,0.0011484135503157871,0.012920635881936435
4117,creo,2,0.001145201800101961,0.00018244966995342377
277,billionaire,3,0.0011413422773220534,0.0034667152937701566
1874,need,7,0.0011405481027019248,0.012065568482851332
1,reporter,3,0.001138221297865804,0.0021730463308652238
1188,nothing,3,0.0011372053764311192,0.003490499189083413
2051,afraid,3,0.0011368383220630221,0.003361904606284026
1843,below,3,0.0011357197209461852,0.002904924753977872
827,usted,2,0.0011303279324577453,9.724329282690669e-05
3615,since,4,0.0011255934081253925,0.003737195976081871
1029,restaurants,7,0.0011254210228862178,0.007192686297321954
975,guy,3,0.0011233962534643277,0.003938137524536211
218,made,9,0.0011197699564144737,0.004483670533574133
3964,less,3,0.0011190309502340757,0.0037403674207474773
271,absolutely,3,0.001118882060487864,0.0034043974312894525
2780,heard,3,0.0011174864889061716,0.003004730952719481
1956,wh,4,0.0011150316431830858,0.0051496015033284485
2149,despite,3,0.0011149651557973842,0.005885076508523787
280,goes,2,0.0011130841209275992,0.0020591206106204247
2747,puedes,3,0.001112956039432661,0.00023843420031189258
1801,datos,2,0.001110059267027963,0.00022811771011487701
3194,manos,2,0.00110540364466984,0.00018270400470201263
2262,tom,8,0.0011046523111350542,0.0034832238936012565
3690,governments,3,0.001104481337113633,0.0038214605011268306
372,quedateenlacasa,2,0.0011036170306004272,0.00022596159768955478
2360,income,2,0.0011031302527521373,0.0017249509898547813
3513,latest,3,0.0011025774048847887,0.001899585475853192
2121,using,6,0.001100852893237447,0.005766875885373283
4062,siempre,2,0.0010979604747841305,8.978233904936821e-05
3375,website,3,0.0010970006837696994,0.0019644575118896155
1948,distance,3,0.0010969029635229679,0.0035645557766606373
3355,might,3,0.0010967682136139233,0.002812577829041334
4137,ever,3,0.0010958772660538125,0.002871321135358006
652,shelter,11,0.0010954647019592117,0.016603118870290316
3847,closures,3,0.0010951642305818486,0.0015781104075635395
169,hit,5,0.0010925287314845732,0.00564729359400181
5041,effective,3,0.001089641559385325,0.002783633205078115
2319,lot,3,0.001089288640700187,0.0028728699173495623
2273,theories,3,0.001086006620673261,0.0023128285121879863
2205,bc,4,0.001085197193612821,0.003849789122973508
1610,safe,4,0.0010814028449942573,0.004284920434017704
2102,mente,3,0.0010802539831805832,0.00016828369301257295
620,december,4,0.001080106018885729,0.004421929016365508
1453,dice,2,0.0010799437334299388,9.02459608241232e-05
2901,fighting,4,0.00107432165303795,0.0024031534584570045
986,hall,3,0.001073138966961081,0.0033134256175475145
3260,age,4,0.0010728819038228344,0.004964500753177378
4077,headlines,2,0.0010727438412754275,0.0014133940027401554
1269,hours,3,0.0010713389059123992,0.0022723188328864145
450,players,3,0.0010710687791811826,0.001983104039851887
434,ago,3,0.0010700202815329713,0.0020853750851764444
302,hiding,2,0.0010690664200827724,0.002703407419757128
4507,decir,2,0.0010672069884545036,9.459345793453196e-05
5015,gnb,2,0.0010666814616851848,0.00018704971587451684
1332,responsable,3,0.0010657775091465883,0.00027525512306231345
75,havent,3,0.0010647004278816156,0.002679805132158101
2942,citizens,4,0.0010642019119120856,0.004562090137884989
274,valley,4,0.0010641517210859895,0.004327222632814343
368,vacacionesaciones,2,0.0010637859442520303,0.0001788027846799155
1362,group,3,0.0010600315099733547,0.0034168768732474645
1367,alcohol,2,0.0010597691686280218,0.0020134746987873664
1888,joda,2,0.001059481173978859,9.3577507576584e-05
2790,employees,3,0.0010592318250877643,0.002786909110660079
2768,swine,3,0.0010584291159021122,0.0025097878673075026
802,nacion,3,0.001056884451748511,0.0002896570220998531
922,concerns,3,0.0010549895721704635,0.002501016145822184
978,games,3,0.0010542953487691052,0.002259131983554659
746,economy,5,0.0010539025537662366,0.005625013834112435
209,without,10,0.0010529668615659072,0.007548141501005446
2441,strong,3,0.0010529134391963173,0.003278110548670688
1404,simulation,3,0.0010519739760236548,0.0019461175695684118
1452,»,2,0.0010449243013341818,2.1861949259204542e-06
1449,«,2,0.0010449243013341488,2.1861949259204542e-06
1107,pido,8,0.0010445936114957708,0.0006879811812705014
385,thank,4,0.0010432742069893472,0.00288661596679854
2198,⁦⁩,6,0.0010422494695480216,0.0017100178546725177
648,resources,11,0.0010416930573476364,0.014368930165000805
2611,amlo,4,0.0010413287478159515,0.0003592096458913583
4968,area,3,0.0010405918009775907,0.0032670110152674074
2156,services,3,0.001039242952340691,0.002152251841529924
1756,military,2,0.0010391540575300769,0.002494428649608413
3508,tried,3,0.0010390124958238943,0.0020721843096142404
2196,fauci,7,0.00103861890317068,0.007407230746973775
822,avo,3,0.0010379209701229827,0.00025798956011152587
821,minha,3,0.0010379209701229198,0.00025798956011152587
2765,hysteria,3,0.0010317492978180597,0.003097882011496509
928,rise,3,0.001031465298415451,0.0019464119015935371
152,yeah,2,0.0010310610766757647,0.0015543374189937714
2115,comprehensive,3,0.0010309500232107119,0.002544388538641216
5097,ataque,1,0.0010262598996305448,0.00010993564997012211
5100,assimilação,1,0.0010262598996304624,0.00010993564997012211
5103,cacete,1,0.0010262598996304605,0.00010993564997012211
5102,baixa,1,0.0010262598996303122,0.00010993564997012211
5094,ele,1,0.0010262598996302785,0.00010993564997012211
5093,sabiamos,1,0.0010262598996302295,0.00010993564997012211
5088,bunda,1,0.0010262598996300686,0.00010993564997012211
5099,essa,1,0.0010262598996300604,0.00010993564997012211
5092,chamar,1,0.001026259899629997,0.00010993564997012211
5098,forçar,1,0.0010262598996293188,0.00010993564997012211
5095,ia,1,0.001026259899629306,0.00010993564997012211
5089,mole,1,0.0010262598996293006,0.00010993564997012211
5105,porra,1,0.0010262598996290272,0.00010993564997012211
5101,jogada,1,0.0010262598996289326,0.00010993564997012211
5091,decidiu,1,0.0010262598996289222,0.00010993564997012211
5106,xenofobia,1,0.001026259899628861,0.00010993564997012211
872,risks,2,0.0010260396077807648,0.0023679600088269285
265,site,3,0.0010233190728978839,0.0029587385578205404
681,federal,4,0.001022630583913195,0.004256061275245338
866,ignored,2,0.0010180982528367579,0.0024494359109390376
1133,weve,3,0.0010172919403161024,0.002578881489927365
2054,calls,3,0.00101469502913398,0.003945356948074931
2425,power,2,0.0010143653374312825,0.0027550238472916384
2143,paciente,2,0.0010141237805589857,0.00012535498614189727
3206,hora,2,0.0010136207086159949,0.00010287254474185542
2771,buy,3,0.0010117946461296137,0.002157797205087089
626,looking,4,0.0010099498802471805,0.004985291375899654
160,point,5,0.0010097937154146753,0.006695123947199939
4102,mcgrath,3,0.001008193145113006,0.0017040166251630295
1598,hacemos,2,0.0010073861232126622,0.00017847954564925478
401,seriousness,3,0.001006419045525396,0.002848965115940355
3752,menciona,5,0.0010054507931714295,0.0004606836203789698
2158,starting,4,0.001003668315358808,0.006060091954974634
1594,fact,6,0.0010022693560707112,0.006706802173189017
2496,diplomatico,2,0.0010022376320417336,0.00017817168026099518
2958,delay,3,0.0010002617871719716,0.003433144895549721
1549,hard,6,0.0009955826602408204,0.0067102254337777075
2791,step,4,0.0009955357370675056,0.004724379287798756
731,escriben,2,0.0009950054206453575,6.425439436712975e-07
732,coruña,2,0.0009950054206452575,6.425439436712975e-07
2268,foreign,2,0.000993702432583599,0.0017915890907294844
2488,consider,4,0.0009927173690816816,0.0031827089079898042
4527,citing,2,0.0009878090797813825,0.0010985134772845601
723,nurses,3,0.000984868962318324,0.0025554351332626162
1478,maybe,5,0.0009837368252933532,0.0038461500793387417
783,opened,3,0.0009837114524153651,0.0028999913232538284
3822,pedir,2,0.0009824784613476005,6.586371039990333e-06
2805,germany,2,0.0009819462060569062,0.0024335685619099167
645,peoples,10,0.0009818296681403957,0.013934916241155384
2957,scheduled,3,0.000981400807266436,0.003561850897191287
1530,damn,13,0.0009811592603488092,0.010150499646664682
2774,novo,2,0.0009806324953193636,0.0002576577306141927
2284,crazy,3,0.0009803127838830246,0.0032840680176419294
2669,prueba,2,0.0009800949267106055,9.831885777878023e-05
2951,full,5,0.0009776659242009922,0.0065135583178599
1951,subject,2,0.0009759518481159275,0.002391464584997427
2808,money,2,0.000975380110719647,0.0023372873255943895
305,casualties,2,0.000973428459693918,0.0015637106743735185
920,changes,3,0.0009709007707038302,0.0019717934564932576
2003,instead,4,0.000970751121655686,0.006120963096666446
5625,auh,2,0.0009704366929420307,0.00017939194735190498
5624,cobran,2,0.0009704366929419904,0.00017939194735190498
4398,judiciales,2,0.0009691385351861962,9.994853986965354e-05
4397,terminos,2,0.0009691385351861784,9.994853986965354e-05
1552,numbers,3,0.0009684319295715309,0.003290330537686139
3433,executive,3,0.000968348537276087,0.0024427857138503606
4170,tercio,2,0.000967798348662493,0.0001892327297801629
1929,siento,4,0.0009674171944771076,0.0004208929261463083
429,learned,3,0.0009644969536244149,0.002482492448496425
1193,data,2,0.0009635158120824029,0.0011915891323811903
494,geographic,4,0.0009628476934372357,0.006240469421419639
387,keeping,2,0.0009628376230016044,0.0033627504749505367
2872,basica,2,0.0009622400385699781,9.08707318169545e-05
1998,seeing,5,0.0009602123449534134,0.005939398202215614
439,current,6,0.000958094393512183,0.0043417974658324435
5120,compuesto,2,0.0009578854817891051,0.00017963031121600185
4275,suspende,3,0.0009560186005166539,8.98471949482796e-05
1944,bay,3,0.0009556464781877284,0.004307691910579618
2038,veces,3,0.0009545944342660444,0.00027231267019440646
2152,effort,2,0.0009545277442734846,0.002554940696099289
2303,whatever,3,0.0009531302206170507,0.0020302603486005042
89,oh,17,0.0009526413149359157,0.016273421926817563
2952,article,4,0.0009515151325995289,0.004634928647661304
3616,lived,2,0.0009513760278815781,0.0016748327306614981
1931,playing,3,0.0009513662757163306,0.0017902430927743212
1911,areas,2,0.0009511718523576316,0.0025366526945101962
2580,authorities,2,0.0009511100850148158,0.0021700493728463864
4765,viendo,2,0.0009506773935407581,0.0001782999088766697
1340,few,3,0.0009503886250699173,0.0033770805494640426
1985,salto,3,0.0009501121981159981,0.00026786433271450485
5595,absurdo,2,0.0009496075689836085,0.00018058965417219242
2177,serve,2,0.0009490938840370496,0.0021650899082833
4088,old,3,0.0009485504234276402,0.0021886371341741256
3124,major,2,0.0009473167774627729,0.0013174712562215875
4431,among,4,0.0009471348998683829,0.0017250349395747596
4495,diferentes,2,0.0009469235517072904,8.187630011443977e-06
489,such,2,0.0009467314891562421,0.0028492455469035618
164,hollywood,2,0.0009457872295708251,0.0012534245497522977
146,star,2,0.0009457872295706381,0.0012534245497522977
3892,dying,3,0.0009457673171569817,0.003100004839525041
4392,contingencia,2,0.0009439753422703637,0.0002313122792899349
2017,package,5,0.0009404266244327507,0.007069031570704223
2249,closes,3,0.0009396661838333053,0.0005907645063321053
3751,cuales,3,0.0009383704718784643,0.00027599746008779565
243,doctors,3,0.0009378864726099609,0.0014952517313074896
2164,death,2,0.0009378100300576884,0.002270687279599273
2415,simple,2,0.0009374001048081757,0.0023156800693897354
3381,contacto,2,0.0009360751968323497,0.00018213885773928092
759,uk,3,0.0009329773774611446,0.00313692809387066
1397,stand,4,0.0009323490346919897,0.0014051774231909956
327,estão,2,0.0009318219739338919,0.00022116780562425086
1497,pass,3,0.0009310687729614558,0.0015501813257970856
1213,cuerpo,3,0.0009295950841562769,0.000208415823318133
2261,senator,2,0.0009285194449271378,0.0018617155420373403
3969,behind,2,0.0009279400552650368,0.0017270554216475532
1155,donald,3,0.000927706219585403,0.003823815361541424
3028,threat,3,0.000927491168436666,0.0030245497664429495
3551,izquierda,2,0.000927459938990008,0.00018283914875778294
2270,spokesman,2,0.0009271826524359855,0.002350007740271547
3848,buildings,2,0.0009270287987243025,0.001422535202643535
5108,membership,2,0.0009269455753229091,0.0029633573952789196
3717,totally,2,0.0009255486815447212,0.003202455462235865
2309,ejecutan,1,0.0009222255264436484,0.0002909890501666678
2307,confirmacion,1,0.0009222255264436225,0.0002909890501666678
2313,orgulloso,1,0.0009222255264436175,0.0002909890501666678
2317,humano,1,0.0009222255264436094,0.0002909890501666678
2069,camas,2,0.0009219177118969859,0.00019629329488407443
3869,funding,4,0.0009215383628419624,0.005277089904929269
3868,second,3,0.0009211293645678972,0.002697115996226249
2610,imaginense,2,0.0009204815907944687,0.00017735311326329972
266,asking,3,0.0009199243609320654,0.004013748805143069
3596,gone,3,0.0009198012954260974,0.002457576815468199
2721,reported,3,0.0009193121081492496,0.0015973800232769815
3156,solidarity,2,0.0009188658704915524,0.0022121284114499937
1937,turned,4,0.0009179684689281885,0.002192506187308137
5369,aislado,2,0.0009159372658044899,0.00018366361793844323
1685,wanita,2,0.0009133773819691942,0.00010288152786454806
1709,takut,2,0.0009133773819691916,0.00010288152786454806
1959,mortality,4,0.0009128638890769363,0.003564919577237108
2277,green,2,0.0009104292134303539,0.001265665713646006
2907,ill,3,0.0009100659464998528,0.002108742431431462
5491,pesakit,2,0.0009098714860684993,0.00011165362627320964
5488,jenazah,2,0.0009098714860684629,0.00011165362627320964
3089,americains,2,0.0009081733880329008,7.77237962143389e-06
3088,aux,2,0.0009081733880328703,7.77237962143389e-06
3087,demande,2,0.0009081733880328701,7.77237962143389e-06
8,white,4,0.0009081078272907713,0.0023008375938249575
548,closing,2,0.000906704085958342,0.0009613234539669245
3647,alla,2,0.0009065378155486705,0.000182275230713299
1280,tweet,3,0.0009061931677209809,0.0012379445308231016
3520,algoritma,2,0.0009048993652780926,9.963598794915496e-05
5205,ระยะที่,3,0.000904458995487411,0.0004258192997548187
492,between,2,0.0009041859578237709,0.0028917163373277073
3428,illinois,2,0.0009027443438271131,0.0015399908765595946
3240,blame,2,0.0009024506816947294,0.0019803498851525005
4149,experto,2,0.0009002391843609612,0.00012902644976555135
2440,possible,2,0.0008990733941290213,0.0014609756451812812
2753,international,2,0.0008978400836161997,0.0016117586734242968
2236,dok,2,0.0008976556203099747,0.00011350560141275149
1829,hoaks,2,0.0008975400894748717,0.00010425372384168625
4265,river,2,0.0008960256323901901,0.0001856224289716072
3939,note,2,0.0008950888600193875,0.0024544209580433405
87,related,2,0.0008937583877226416,0.0024160625233584773
3879,governor,2,0.0008937549196347757,0.00327967773895271
2867,lose,3,0.0008928080396876867,0.0020055961719132554
2709,carcel,3,0.0008923949021218953,0.0002673614750299568
1500,send,3,0.0008909090542617896,0.002086725228218326
3941,largest,2,0.0008894594460111402,0.0027192312637726833
3870,passes,2,0.0008885400467205085,0.0018791399192102077
2567,service,5,0.0008878404758922823,0.002962314176750378
3682,war,2,0.0008877034232656051,0.001149494293255497
2811,rights,2,0.0008876881927963208,0.002500718567236969
5190,border,2,0.0008871935834799434,0.002827147648061385
2288,human,2,0.0008858477541297622,0.002801892191818325
3885,depois,2,0.0008852984794291549,0.00011411306520783105
227,kind,2,0.0008845708552638107,0.001934069054794676
5116,boris,2,0.000883966108460888,0.0015098925359823797
4219,campaign,2,0.0008837795044268681,0.0023317922071490757
976,thinks,3,0.0008837342192860424,0.0024404435077300867
1402,saving,2,0.0008832666795246387,0.002055063162015172
1389,huh,3,0.0008810468887361744,0.003453671118410874
4959,aca,2,0.0008809379694990527,0.00039674717471830035
4125,อยากให้ธนาธรเป็นนายก,1,0.0008800684515359208,3.908775863509438e-06
4121,หลบหนีจากเรือนจำในเซาเปาโล,1,0.0008800684515359176,3.908775863509438e-06
4123,ไวรัสโคโรนา,1,0.0008800684515359149,3.908775863509438e-06
4120,ผู้ต้องขังมากกว่าคน,1,0.0008800684515359134,3.908775863509438e-06
4122,หลังจากความกดดันจาก,1,0.000880068451535905,3.908775863509438e-06
4124,ผู้คุมหลายคนถูกจับเป็นตัวประกัน,1,0.0008800684515359007,3.908775863509438e-06
1776,dela,2,0.0008797749179157068,9.952555301380468e-05
1267,gear,2,0.0008790160755975746,0.002406962058091911
4330,dollars,2,0.0008769553932957526,0.0012938666154175065
2335,sign,4,0.0008756539481251134,0.0029010900856610657
1669,request,3,0.000875290615981051,0.003131023411739732
2057,nation,2,0.0008750547689001678,0.003761507183709733
5240,benefits,2,0.0008749615959254561,0.002106099607307401
2545,pichincha,2,0.0008747649151940269,9.902893910042127e-05
586,greatest,3,0.0008726859947737443,0.0023011180294791288
1905,ice,2,0.0008721011934948126,0.0023368513252176423
3664,summer,3,0.0008705344076218937,0.002905237384552809
3201,information,2,0.0008697836427724421,0.0014741791744837926
360,semanas,3,0.0008696427394262729,0.00027103427391002706
5183,tinggi,2,0.0008694689533565019,0.0017588069250520449
5177,keluar,2,0.0008694689533564215,0.0017588069250520449
495,reality,2,0.000867702360897551,0.0026731653143192246
2160,details,2,0.0008673289200612316,0.0021483177992348283
865,initially,2,0.0008670882181905724,0.003081973445613462
3215,petang,2,0.0008670457996255174,0.00020406374463676706
3225,adalah,2,0.0008670457996254596,0.00020406374463676706
3211,selangor,2,0.0008670457996253199,0.00020406374463676706
1545,negligence,2,0.0008658284783676641,0.0027415674220623914
2363,debt,2,0.0008650671492115533,0.0021713114580670357
3270,comments,2,0.0008632151146604985,0.001727406294184398
2642,struggle,2,0.0008630331163890573,0.0028964755443587954
587,harm,2,0.0008624619502934746,0.0029744401459185213
2705,shameful,5,0.0008598224523567879,0.0062608627844616595
4217,nations,2,0.0008595855050494057,0.002856633106467242
1400,important,3,0.000859078804356713,0.0017498748160023605
33,answer,3,0.0008589366160682846,0.0024785066752105373
2055,deep,2,0.0008579381443791106,0.0025611581740901637
1286,puncak,2,0.0008566768060075727,0.0001329820168134295
1297,liburan,2,0.0008566768060074697,0.0001329820168134295
1306,pade,2,0.0008566768060073809,0.0001329820168134295
2072,dejo,2,0.0008556500752605423,0.00018669951361207222
1158,honest,3,0.000855547884092236,0.0022321598346775073
581,republicans,7,0.0008536327701267078,0.005717732023028776
241,away,16,0.0008533779362378363,0.012413882599513093
2887,paket,2,0.0008530758313815888,0.00013168802515293814
3815,hot,3,0.0008520444560081097,0.003936833060766113
775,exact,2,0.0008506984543609938,0.0037969003394604044
2324,sent,3,0.0008486184336728986,0.0025142505330692845
4068,contraer,2,0.0008471593821854456,0.00017955583476531598
3725,kit,2,0.000844947811721605,0.0023114799369676007
985,town,3,0.0008449046572587365,0.0021757569440891125
4705,receptor,2,0.000841319278753931,0.00013648693213544837
4702,celula,2,0.0008413192787537024,0.00013648693213544837
482,cuidalos,2,0.0008407832502836186,3.217863503128175e-06
481,cuidate,2,0.0008407832502836137,3.217863503128175e-06
112,afp,2,0.000838686256884166,0.00018136623268464626
3726,cost,2,0.0008378137046904185,0.0026472311231732592
672,immigration,2,0.000837776383803111,0.0026370656941668313
665,dhs,2,0.0008377763838028894,0.0026370656941668313
3581,destroys,2,0.0008370109307266293,0.001970864275532725
1853,alguien,2,0.0008358397843112822,0.00018205129843467283
1276,police,4,0.000835672618862912,0.0030903657968527048
3654,conoce,2,0.0008356050442148669,0.00027538904774159043
727,refused,4,0.0008353716704748101,0.004515203155020883
2050,deathly,2,0.0008352523334300395,0.0027944333478961522
619,knew,4,0.000835057735317591,0.0047544748270362475
2492,rather,2,0.0008327011532898784,0.0023926774770569453
2018,passed,5,0.0008322831312908909,0.007664389537060867
4377,colorado,2,0.0008320019950521554,0.0012426270625958134
1753,operations,2,0.0008318186790100346,0.003386643675487042
4246,ete,2,0.0008290727132889252,0.0001930884816423592
4244,confinement,2,0.0008290727132889244,0.0001930884816423592
4879,television,2,0.0008287251113187913,0.0014127820778584686
2726,shows,2,0.0008281224916556613,0.0018233128255014438
4282,shouldnt,2,0.0008274761249161244,0.0024329130696121633
2853,เอกมัย,1,0.0008264653299823805,4.72778664789522e-05
2857,sanooknews,1,0.0008264653299823548,4.72778664789522e-05
2855,หลังพบพนักงานต้องสงสัยติดเชื้อ,1,0.0008264653299823474,4.72778664789522e-05
2854,ชั่วคราว,1,0.0008264653299823263,4.72778664789522e-05
2851,ประกาศ,1,0.0008264653299823143,4.72778664789522e-05
2852,ปิดธนาคารไทยพาณิชย์สาขาเกตเวย์,1,0.0008264653299822925,4.72778664789522e-05
576,become,2,0.0008264428822764192,0.0017238123852519546
2866,preparing,2,0.0008263951423299406,0.000878874675740474
2587,population,2,0.0008258794768731133,0.0021509864330424245
