,word,cfbetweenness,cfcloseness,eigenvalue
701,@ferllyr,0.0017021776886994545,0.002979464468977988,0.01399591896685753
78,@GPMDonaldson,0.0006877608426914064,0.0029838748929420012,0.013969580111759276
149,@CollinGift,0.0004023897229326812,0.0024112363269076583,0.013960720908552259
411,@Oscarmagvalle,0.0007216762913326852,0.002923462276815095,0.013954600160152035
555,@MchaseNACo,0.0010887488348727914,0.0027417934134408386,0.01395253615957675
30,@GopalKu16046080,0.001125362914914473,0.0028747138330936723,0.013951257294625012
591,@Some194003043,0.0011253629149144703,0.002874713833093647,0.013951257294625012
414,@JanardanRaj28,0.0011253629149144749,0.0028747138330936484,0.013951257294625012
215,@hello_somdeb,0.0011253629149144736,0.002874713833093642,0.013951257294625012
177,@gaurav_maurya8,0.0011253629149144749,0.002874713833093644,0.013951257294625012
687,@Buddhistyouth1,0.001125362914914473,0.0028747138330936554,0.013951257294625012
347,@JaffkeLauren,0.006672782663392754,0.0031953613156960295,0.013948423556189932
477,@MichalakJim,0.0005395539171455167,0.0025722311186864052,0.01394221263533578
371,@LeloBurti,0.0005414660149138274,0.0025906704304629233,0.01393901560248212
441,@MT6200elev,0.00044381595570071563,0.0024952540545031556,0.013931910987179729
264,@Cristian0_CR07,0.0018610533610396338,0.0026896683614626416,0.013930352419409507
7,@buzz8,0.0005040393788390782,0.0026609491014893045,0.01390527700128566
446,@mkozmo,0.0005040393788390769,0.0026609491014893062,0.01390527700128566
86,@lloretblackburn,0.0004724791528475832,0.002572335534078702,0.01390068185990874
20,@suzmw03,0.002791921165372785,0.00316754491666018,0.013894431029555163
88,@miriamdm1956,0.001922917948376838,0.003267754242015372,0.013893621357179683
11,@RaulErnman,0.006667677880237845,0.0025906501032966194,0.013890858709600228
56,@udongwo,0.0005374452914722299,0.0027262544702069697,0.013874005655133583
276,@cantalejos53,0.0003426151248539577,0.0022214605962485355,0.013839767364762612
370,@PuesVale42,0.0003426151248539583,0.002221460596248531,0.013839767364762612
770,@WolfgangLudwing,0.00034261512485395893,0.002221460596248533,0.013839767364762612
244,@AlejandroAsat,0.0005136397813758439,0.002533941208690547,0.013827401187333915
28,@CharitySoWhite,0.0004696668915381928,0.00259075532399299,0.013815952455169532
427,@gojammaj,0.0005757286969229403,0.0028022937298244626,0.013716758417629846
293,@Indian0077777,0.0014562360041239894,0.002996081547648321,0.013696902156399543
168,@ArmandoGonzlezF,0.0005867154716975113,0.002816697275591697,0.013696250867513946
80,@golwgymor,0.0012130306353807583,0.0031357034733760815,0.013684318718115476
496,@Amisnas,0.0005067783547607348,0.0026777441344038398,0.013684023507727325
461,@flipsville,0.0004607763004767961,0.0025607159923487282,0.013681222602887429
542,@RSpurga,0.000478989933874828,0.0026330488954031364,0.013680192542133469
73,@neotokio619,0.0019784499718989734,0.0032553218150108833,0.013675427584417092
453,@shyxbieber,0.0019784499718987643,0.003255321815010884,0.013675427584417092
110,@kherbert80,0.0006995326208725664,0.0028717053644790845,0.013665260846383915
296,@Nerak928,0.0005426398107997463,0.002763378045824648,0.013654927307701565
536,@itisteddie,0.0006166441536611206,0.002741807248328113,0.013653623800299238
730,@sn_authorized,0.0007148892705050125,0.003011328776828721,0.013634284118953848
743,@doctorvidela,0.000697535339881586,0.002988493734814358,0.013627809334465358
679,@AFoziano,0.0004254423204054279,0.002453868800681937,0.01362193791273926
751,@MarcusYoung314,0.0005004565734225588,0.002660919341050539,0.013621929053319416
760,@1culture_creed,0.0005006696718226287,0.0026609362595233265,0.013616367444395407
319,@AdsDulantoScott,0.0005520882644269339,0.002763389836331208,0.01360736086371066
644,@DianeRo777,0.0006593439277373233,0.0029409146262751812,0.013604812699731633
587,@ken_plance,0.000516289356987762,0.0026942623066100414,0.013596717207855873
279,@JoanneCavanaug1,0.00304599730371911,0.0033538902080287704,0.013588842193126031
57,@KNRXRX,0.0011084451734774507,0.002965192257982702,0.013583450483918284
1,@CGEspSydney,0.0014204522152305565,0.0030615172674074683,0.013581974478637808
623,@Juanjoponyfuxia,0.00035670111176667893,0.002272495817164233,0.013550715589191378
290,@GabrieleMayer11,0.0005313854964045106,0.002572253295311258,0.013531098995111164
181,@CoachPrego,0.0008702432913047765,0.002816599715794189,0.013530642260889564
736,@imsinghchouhan,0.00755002351328914,0.0028720715359262412,0.013508553221924105
523,@mcall_rich,0.0005014798308162479,0.0025223021677402316,0.013471476782017959
492,@Rastraprathm,0.0014220204569793914,0.0028720715359262555,0.013463730349210995
101,@LynnWoodcock2,0.0004883825973929094,0.002608830305566313,0.01345517000794741
588,@Beccah2Fois,0.0006814376332233606,0.0028582537867115317,0.013452738739343358
520,@salhaj,0.0012854253679750747,0.0029108392139836426,0.013446084525924818
333,@trcha92,0.0015310993451702207,0.0029929036375312525,0.01343291118982139
287,@ScottCosco,0.0006515077156577811,0.002802207509566686,0.013430905562312993
576,@pfeeney2016,0.0006543444837395184,0.0028022160599204308,0.013415487548429294
38,@ledwards351,0.0016384792109926322,0.002909193233280067,0.013409245178484793
153,@__TutuCandy,0.0006404445395863762,0.002923512411936906,0.013408143924959457
619,@zdemertzis,0.00036972224100793665,0.002330235571006017,0.013397010543262176
700,@masandgita,0.0005890102687218279,0.002684304634899337,0.013394376675214962
517,@PratVikash,0.0006282445507279798,0.0027572487242313918,0.013371886631270796
704,@peacefulilu,0.000522583366427996,0.002694280162270008,0.013356765373832612
404,@KevinKi89841635,0.006897340704984301,0.002856108357421966,0.01335385033625589
467,@lauracmrtnz,0.0004330122430910422,0.0022967660562341285,0.013328487815277354
604,@crimargo68,0.0004330122430910428,0.002296766056234113,0.013328487815277354
373,@EcoCoin1,0.0005663792862991685,0.0026437606997157907,0.013312466160420955
118,@SolerCatalina,0.0018658684694626835,0.0031936899883719385,0.013301616169276557
694,@RafaelSotoca,0.0005740230149220724,0.0026689652970940197,0.01329640202858341
667,@Lhop963,0.0005145407578294218,0.002694285385541938,0.013289875257260686
354,@peraphsnot,0.0005145407578294211,0.0026942853855419307,0.013289875257260686
642,@Sher_Ali_Junejo,0.0007924428738751389,0.0030292796230714423,0.01328058696195392
236,@MohdKamranSid15,0.0004080017899988836,0.0024328022806565496,0.013278986322713612
641,@TAsaurus,0.0004096730627413602,0.002432778784758929,0.013275909468204106
140,@zero33333,0.000659110282174288,0.002830339156938015,0.013269407911911738
728,@alvarolangarita,0.0006591102821742867,0.0028303391569380132,0.013269407911911738
531,@jci20142015,0.0020112095506563546,0.0032862846111228103,0.013262398144543844
399,@PriorMargaret,0.0005612974100262903,0.002778428117638121,0.013255554725581655
210,@ManySoulsWithin,0.001671504558363809,0.0025525096340163964,0.01325481060172808
260,@RealAndrewDFord,0.0008048417824735624,0.0030506119448627414,0.013245559261131997
270,@us_poll,0.0005526636907296444,0.0027573428069668365,0.013231617684322603
516,@curiocat13,0.0005468423376719763,0.0027724846838427827,0.013224708176140692
653,@susanjane39,0.0005468423376719765,0.0027724846838427905,0.013224708176140692
145,@Eco1stArt,0.0004050299652820039,0.00243277989182276,0.013197143304971312
581,@mattwebbELC,0.0005761006239443803,0.002677696186958094,0.013188950572667203
321,@maria_haupt,0.000396718623026091,0.002410826499072917,0.013184743039521546
598,@ShishirGkp007,0.00045255487046845847,0.0025340261777414682,0.013181767855843716
595,@eazyBoro,0.006572758608934484,0.002772921457309056,0.013174321428742596
573,@ErMohdIbrahim,0.0007137733538486087,0.0029234717683285874,0.01314410856943579
430,@TsarKastik,0.0024190197561746426,0.002802186538628472,0.013137266946783873
348,@ffechecs,0.0005463266321308702,0.002757348489410352,0.013125128750872251
280,@MarkPlackett1,0.002918011230871412,0.00275991223733366,0.01312435270793215
241,@lordez56,0.0016752535649082563,0.0033288330385045153,0.013119270894826266
75,@AgustitoCLS,0.0006642070870778054,0.002821839093543729,0.013115270302026338
629,@rubenllerena,0.0021694194582326347,0.0033750472914117133,0.013108363380777954
292,@iLoveEssex2,0.0006093530265100888,0.0027418771036849896,0.013105157144758035
534,@ChristWamea,0.0005103623481989354,0.0025339666485099076,0.01308689049664234
735,@lekulukumu,0.0005103623481989347,0.0025339666485099015,0.01308689049664234
772,@sridhartweet,0.0005103623481989353,0.0025339666485099006,0.01308689049664234
49,@rcastle06,0.004054063029919056,0.0031929074378768602,0.013084081919621736
627,@pankajmehta444,0.001784840268227773,0.003202252457577929,0.013075938678331922
451,@aula531,0.0005145469809547204,0.0026777888894910966,0.013071951763308576
337,@HambreCero,0.0005838877827221503,0.0028303928522340053,0.013061911284313306
472,@josejuanlbm,0.0005986445033109304,0.002694183033179157,0.013047760834560754
732,@cappelliot495,0.0004146410204347232,0.00243279948265718,0.013007875658283149
87,@bolsonarort,0.0004916488580341021,0.0026260600421657595,0.013003939459985387
442,@DanielG04741415,0.000517563946419795,0.002694250687316521,0.01300135460883814
121,@larainefan,0.0003898293915060319,0.002344150678928188,0.012996494683553801
66,@carme53889344,0.0015329544259918254,0.0027886625231597195,0.012992973163459891
32,@dianra44,0.0004521327728991109,0.002534044164502605,0.012973270589888033
89,@routeofthesun,0.0016187808015758623,0.0030140071354900887,0.012967441775552993
601,@pbchilds,0.0006231405656909206,0.0027572619231440755,0.01295440019976588
179,@fidetony,0.0005541942752893687,0.002608764624033769,0.01293437005552777
716,@hollia11,0.0005587521645170393,0.0027724371490122275,0.012908471170712294
479,@michaellondonsf,0.0017488570161115645,0.0031703293154624005,0.012903666008228967
161,@raquel_rvn,0.000508949322614994,0.0026777639323164225,0.012903646895650506
691,@Pepevegasicilia,0.0005567552414232243,0.002778443780442263,0.012880203062336896
322,@TeamMafisiApp,0.0003662403604665678,0.0023208272100418495,0.012857125868119417
178,@postcards4USA,0.0004888116144199253,0.00266058798570052,0.012820417826196428
757,@DangerfieldR,0.0006821939157559606,0.002835907234254267,0.01280191538615139
568,@savant_abdul,0.0005414834308494394,0.00275733843930546,0.012786363894572349
501,@CarstenBKK,0.0005644854092328945,0.0027784080240383056,0.012761999938282156
738,@PascalC95058776,0.0006215644238696962,0.002885079614041724,0.012755787068367599
666,@BrindDon,0.0004576445324757476,0.0025417461461361168,0.012724068993587728
714,@SusiNoll,0.0006550233632523726,0.0028218787071898994,0.012722219235752237
365,@schristakos,0.0006590055958398175,0.00294828774554927,0.012716104378390608
251,@hemant_smile,0.0007460251195683501,0.002935916973381275,0.012705702484087795
335,@jtblogs,0.00039795044993471,0.002411299878850673,0.012702694573995903
570,@1Kekster,0.00039795044993470803,0.0024112998788506494,0.012702694573995903
469,@carolin67054431,0.0007323522749975327,0.0029359212139394024,0.012693294474093555
586,@SS93249935,0.00043732190844829647,0.002514506982138404,0.012687036745365053
274,@xy798,0.0004528294687329677,0.002560744720616741,0.012679551034318982
475,@DrWims,0.0006890394223637386,0.0028634252852890885,0.012664188420515246
90,@Littlebaker9,0.0007303950254299224,0.002935918369329743,0.012661532472950572
390,@Bharani__vijay,0.0004030668532293685,0.0024328235817925696,0.012649298134917246
504,@EnquestasI,0.000598997580458861,0.0026941730141185126,0.012608441611850514
628,@bmusonza,0.0005042909095407577,0.0026777474945607928,0.012597788979113043
592,@CNicoQc,0.0006066906911343108,0.0027104275468339935,0.012586304482464231
369,@Susan31382732,0.001885337937446085,0.003312578982402052,0.0125799943077129
650,@Pranjalimeshra5,0.0005117562401668544,0.002677739256062562,0.012568219468865542
582,@50b8cece03424af,0.0007876056089189823,0.003006794467487465,0.0125680061115746
483,@KeshaGreen4U,0.0006348291671905245,0.002778405358923871,0.012564520816049045
378,@OnondagaNation,0.00058233625999146,0.0026776659669778364,0.012550049347450278
231,@donabrahan2,0.0015254027716290013,0.0030482427169313936,0.012513245608199912
711,@KmfaToday,0.0006334144797744146,0.0027724107189573983,0.012498272558483788
55,@Jackie___P,0.0005301692772911903,0.002560619276858095,0.012488183227458434
405,@tamrasp23,0.0018954100947347439,0.0028024078289798286,0.012403529931309127
275,@DaudQarizadah,0.0018954100947347365,0.002802407828979832,0.012403529931309127
646,@agenciaEyR,0.0006060009802786311,0.002710420027215379,0.01236869627138308
108,@afiamama,0.0005841530991068037,0.0026776974662572287,0.012319450793615044
609,@MaxBuick,0.000625604938991173,0.002772455362284741,0.012273393109671257
613,@marycjoyce2,0.0004947568032728306,0.0024744816065074135,0.01227048107423838
202,@LukasSc73170720,0.0022477481700490776,0.003413010975785591,0.012267117896671608
675,@KeatonpbC,0.0006091120922742405,0.0027104182894427654,0.012266633760979917
429,@RDandurand,0.000688050007409021,0.0028634007746644713,0.012263482669644164
535,@IrreverentView,0.0006357640512742661,0.0027784040255264455,0.01226318079109416
729,@backowen,0.0006775888927265461,0.002844252705469117,0.012255936919522707
138,@wenbryant,0.0006256387120915507,0.0027724135315092997,0.012206010446984059
355,@angelme,0.0008452536361154293,0.0030757499969314432,0.012156760799110171
285,@Lisa90295545,0.0008452536361154297,0.0030757499969314497,0.012156760799110171
748,@MooreHomes1,0.0006798075551972662,0.0028715097693047,0.01213717526300392
626,@MAGA2020too,0.000672761149429665,0.0029603667065060714,0.012110063254862288
64,@Paulomss1965,0.002265703496132263,0.003413022478045435,0.012073144720339006
170,@rtypaige,0.0007432790402042541,0.002960319050983802,0.012052806818344496
214,@sophiasusie,0.0007432790402042561,0.002960319050983808,0.012052806818344496
53,@1min30_Bordeaux,0.0005329114464322451,0.002579291236344034,0.01203541824468634
23,@GaetanFinot38,0.0005329114464322446,0.002579291236344049,0.01203541824468634
648,@gertlushh,0.0007165389865746308,0.0029109441613484805,0.01195795221681957
702,@4EVERdrahc,0.0005432976605556785,0.002572458359314339,0.011908958873763394
381,@OTEBAFLA,0.0007989351390910812,0.0030179758579009486,0.011893547705697768
246,@nuncaabandona,0.0007989351390910776,0.0030179758579009486,0.011893547705697768
620,@EmranHChowdhur3,0.000822226650060238,0.0030611707908241906,0.011871055381783095
40,@suhrmesa,0.0007473849261589525,0.0029603173328751516,0.01183936166418696
590,@ImpacctStudy,0.000649483003593897,0.002787292870163267,0.011830793895196787
670,@elhadjbah91,0.0015126988118526238,0.0032537122316134326,0.011811482738804882
409,@KatiLiga,0.005025980663251565,0.0033272124280844693,0.011764339025461569
445,@OkulTyp,0.006814013072550427,0.0017944334927692746,0.011704658244291472
500,@motorcitykevin,0.0006340045505588283,0.0027724093941667847,0.011703284473301009
740,@Krake1224,0.0008896491043504092,0.00315031234292874,0.011694972701455779
540,@MMollases,0.0007853562025898869,0.0030179964721615844,0.011677648925163759
584,@Loreniah,0.0005153150576167833,0.0025531380076215075,0.011590079399737389
26,@abarranco84,0.0005739041000613189,0.0028020508228594207,0.011512010114265163
393,@codav023,0.0015557971045131243,0.0027597680518059516,0.011358042607677525
25,@TrumpTrainOnly,0.002932683672493018,0.002804592169916315,0.011326566753442645
175,@seheard,0.0005502173698487514,0.0026084302062251564,0.010997439154045026
164,@RamiRanger,0.0007419992324024752,0.0029648488562045755,0.010406708284296556
658,@TRavindran11,0.0025351360382050454,0.0028222394528234496,0.008296070874034415
225,@AZKAYTE,0.0035061926711700895,0.0028327535355536755,0.008031963349113378
265,@Firemonkey991,0.0012840903885225818,0.0029074938915899357,0.007899720787944485
220,@LangletDominiq2,0.0016324272596687478,0.003109738509442158,0.007890228979497071
116,@AntoineBalboa,0.0012070239642662935,0.00311231650086492,0.007849682169257667
722,@PhlipGodfrey,0.0012792347043619257,0.0029075332271057074,0.007838124627644954
755,@PoetryLifeTimes,0.006541756103265167,0.0026773597058369586,0.007755903240678836
209,@OlinyaIfeanyic1,0.001445646295547261,0.0031864961546045037,0.007709681820535699
198,@Isabelm86161876,0.0012790146771653808,0.0030067860716694395,0.007707530115594509
240,@Stevensonacost1,0.001279014677165314,0.0030067860716694417,0.007707530115594509
3,@Stevegaston18,0.0005456483317221588,0.002741531411256932,0.007676851242751789
273,@kotkucosan,0.0006593880828479247,0.0029356858105356438,0.007640132925709723
315,@tarpitCarnivore,0.0006694617736584861,0.002935693056494374,0.007628043599691936
167,@AutismParentMag,0.001545885046347244,0.0030693369080777473,0.007592750887746301
51,@connect2country,0.0018405040627952952,0.003235626437785367,0.007534953393144404
111,@PampanitoDe,0.0018326680884423684,0.0032356253044815327,0.0075279331009532715
69,@pouceopposable,0.0035240828283200974,0.002832808738093333,0.007513731283727179
91,@devcs,0.0006587818248874769,0.0029356811024632847,0.0075127674864457926
252,@PedroEscuderoB,0.0007325174336423729,0.002271264351883249,0.007506099730578332
565,@DynamiteNews_,0.0020676121789338768,0.003368220678199714,0.007492921281173675
450,@PepAguilera,0.0006593649075769655,0.0029356684124464197,0.007490553043325716
31,@DorisAnnW,0.0016430318808476826,0.0031097652337804377,0.007483236620792119
493,@DOLORESSALAZAR8,0.0016552447318652344,0.003109767047962535,0.007480768123758177
163,@dpscamaguey,0.0016315099281396354,0.003109800907042879,0.007451250060305968
249,@Sir_Almando,0.0022827483119273635,0.003476456682283667,0.007446447609306704
119,@shivamrajput692,0.0006533949509941989,0.0029357009742325625,0.007438548367412203
505,@AkhruzzamanM,0.0006722305845721235,0.0029835852551762434,0.007398499637794641
708,@RUPALINASKAR3,0.000672230584572125,0.0029835852551762386,0.007398499637794641
634,@giulik3,0.003049036003721758,0.002413853684770492,0.007397167970905598
775,@woelannnn,0.0006436551778937826,0.002935688044025449,0.0073668671171203985
705,@AriestaRiico,0.0006436551778937826,0.0029356880440254414,0.0073668671171203985
256,@iliad1orig,0.0018544832924026586,0.0032356618505086153,0.007364680479773599
522,@Charlesgaspoz,0.0006467412584306876,0.0029356775618321856,0.00735048779125322
358,@Anario36500617,0.0006467412584306953,0.002935677561832175,0.00735048779125322
248,@AkpuruV,0.0006467412584306876,0.002935677561832171,0.00735048779125322
352,@Kanayo26698767,0.0006467412584306933,0.002935677561832169,0.00735048779125322
447,@Maziobinna4,0.0006467412584306928,0.002935677561832174,0.00735048779125322
377,@EkeneAjero,0.0006467412584306889,0.002935677561832175,0.00735048779125322
19,@AndHospitality,0.0020944276718748043,0.0033682313452935695,0.007340863019487754
659,@Pocahontaspirit,0.0006511593019137558,0.0029356936888479137,0.007323015789959629
45,@HrMarian,0.0006322011394218239,0.0029357073515313566,0.007322742344086602
128,@frankyaire,0.0006482617959807825,0.0029356703891764806,0.007309034266683047
712,@Arc_darma,0.0006482617959807825,0.0029356703891764433,0.007309034266683047
437,@mariasansone161,0.002900133513850627,0.0027441312416936437,0.007260013405477944
387,@vikesh_ara,0.0006491336223889033,0.002935680270652498,0.00724717791954027
183,@TexasBirdDude,0.0006575184219193972,0.00293565896035228,0.007245474846105764
593,@Abdul_Erumban,0.0005115250349509856,0.0026773064481152766,0.007233946949205655
715,@WZwysen,0.0005115250349509856,0.0026773064481152584,0.007233946949205655
690,@TheNotoriousNME,0.0020991181249967817,0.003368260807062295,0.007232584521483685
465,@jonathancrll,0.0006481854284525029,0.0029357044183944275,0.007209712473384203
422,@Inst_Lecanuet,0.006604366825063026,0.002935672050942339,0.00718752136829751
199,@psychedsissy,0.001084380211153733,0.0027257106025924327,0.007171720981323416
515,@Nitrogl41152579,0.0006581358539879298,0.0029356688585555797,0.007169708981870069
470,@DonnaArchibal12,0.001059417862127661,0.002709709505173456,0.0071603942253038195
223,@dawidhugosteyn,0.0006730626300183143,0.0029356812357072145,0.007143946917056618
122,@csnegri,0.0017192022525164207,0.0031664786626895056,0.007130682517993261
71,@LoriJac47135906,0.0005185247342366816,0.002677362662958129,0.0070965862690498815
34,@datndaz,0.00051852473423668,0.0026773626629581306,0.0070965862690498815
435,@BklynFoundation,0.0009272528354665114,0.0030558644656333124,0.007087518477241659
596,@BizNewsJobs,0.0009272528354664395,0.003055864465633316,0.007087518477241659
82,@neyebio,0.002248973404051693,0.00306790463414411,0.007062135482150078
561,@gabyrocker,0.0009721835689385954,0.0027376630634905006,0.007062107195144168
218,@Jorgeestebanabu,0.0019432327587660672,0.0032829780631703164,0.007056068883756846
363,@ibnisinat,0.006555025100722767,0.002741603300776351,0.0070469385686621824
638,@firgrove,0.006562433134311486,0.0027415915129791373,0.007037186210245163
331,@africandoersoff,0.007876455753783318,0.003166446027475423,0.007034881524268234
68,@zlj517,0.0017746154486120713,0.0026925451078618594,0.007008566572388219
230,@danwibg,0.0017383673343453357,0.0031664396730829705,0.007001477201745024
510,@Farmer_TMG,0.0017126247497152105,0.0031664532491545317,0.006986660803477739
14,@thankful_nana,0.0014794404707161159,0.003026226032294313,0.0069807972106625815
165,@meNabster,0.0015106775593253222,0.0030372316402437717,0.006971984471361641
360,@yudiceestela,0.0016514041833304387,0.003129189174126762,0.006945488899566539
512,@GiulioConte79,0.007835593905365283,0.003129215733278413,0.006931324274980383
267,@Isaac__am,0.0013422847561312262,0.003071651612705242,0.0069167946163855906
114,@MikegroomeMike,0.0005607261727384716,0.00277212482685958,0.0069139620681971155
474,@domdyer70,0.0017418423780005356,0.0031664851823441217,0.0069038462456990374
41,@prestoneli2,0.00138089613309442,0.0029808594619963155,0.006892030274116327
764,@alrevezvolteado,0.002633483403793407,0.0028657791904865503,0.006860903142560186
226,@ManLikeFuggi,0.006554191628859233,0.002533535564090522,0.006856048664158637
95,@sergihuete,0.0019361781972442136,0.003283014771935909,0.006850625727513959
490,@HideawaySue,0.0007008996112254614,0.0030065560145465364,0.006835279480026423
485,@arnoldgalagaran,0.001177552133815016,0.0028579400412608964,0.006833585566126534
297,@Carlos95121679,0.0005532853874296705,0.002772110086247051,0.006825202011924061
232,@jacamp98,0.001121123158464937,0.0030291886815370767,0.006817028038837875
478,@smorningstar,0.0016642415567220718,0.0031291849085819134,0.006811714919576409
368,@Rosenchild,0.002787644085015508,0.0032081740175508933,0.006800323397228455
346,@LuisGui85570437,0.0007020678656642153,0.0030065671091862455,0.0067827448940334534
528,@TripRR,0.003153943114388651,0.0033263123195850807,0.006768592582520779
123,@Mhtilwani,0.008846443936869416,0.003173297048650437,0.0067662301966421624
288,@DeplorableJuJuV,0.00220526596582191,0.0031604456078068847,0.0067621111357111015
203,@Sharedlives4,0.0021465348363706917,0.0034066261154540407,0.0067421892734788914
103,@welshcookie75,0.0021465348363702828,0.0034066261154540433,0.0067421892734788914
243,@JAIROMARULANDAT,0.0013550727501681268,0.00307165929224621,0.0067264559385875
481,@antn_ja,0.00825163609287173,0.0030673126664063385,0.00672621149127226
424,@sabat_i,0.0006918027295803227,0.003006557669559634,0.0067221532756921
615,@Vivs58,0.0005478673457548483,0.002772141300534227,0.006722060462799132
129,@concepciononell,0.0017275685563480105,0.0031664712923635866,0.006714049311109447
709,@MattKoenig10,0.0025261002231501987,0.003353671584564927,0.006703206760370208
669,@CarmenRiolobos,0.0016446092770672353,0.0031291751035773152,0.006698599081799112
266,@Druid999S,0.0014885023254116339,0.00302626457366142,0.006678750745615129
506,@lacasaingalls,0.0017077672673359897,0.0031664334705331395,0.006664909465106019
152,@Nuko_EU,0.0006864167137094033,0.003006576517697031,0.006646792512341682
193,@AlexDafner,0.0025477875227047256,0.0030767508152071336,0.006634115732382675
207,@CamryKarma,0.0017357873697338288,0.00316646195639349,0.006633693153387673
336,@HighlandCouncil,0.002146529515077555,0.0034066150206426052,0.006627051211229145
189,@Orlando85629366,0.002870728414517128,0.0033679729686705226,0.006625592646917331
668,@Katleho_Katz,0.0005583725417288362,0.00277210970750098,0.006593487769018855
551,@Padre_Thierry,0.006630277894809747,0.0030065529281897616,0.006590585277556611
488,@ProudMama014,0.002840520741412417,0.0033486716927761903,0.006582514121069862
744,@Efisio31251859,0.0005466961396149855,0.0027721234413339486,0.00656415890907436
277,@Dlalande75,0.0006973733668983046,0.0030065519523056737,0.006556496006103763
560,@Lu7Pq,0.0008496719416650604,0.0031862258174448197,0.00652653331511622
636,@Ronny_Malone,0.0008496719416650565,0.0031862258174448392,0.00652653331511622
234,@manoloj27762079,0.0007008458230221169,0.0030065589449809887,0.006524734004960779
281,@Lupis86762781,0.0007008458230221162,0.0030065589449809887,0.006524734004960779
258,@ParthPa07241800,0.002592133504016868,0.0032519141281134173,0.006522725996106734
289,@Eduplana_,0.006583464013183435,0.0027720906860031536,0.0065224501283417885
35,@AnkushS27835164,0.0025059468316209724,0.0032192186413754383,0.006519085487310008
698,@pprealist1,0.0007020956410088212,0.0030065411778761437,0.0065144439890984325
137,@baraybarjp,0.0019263415812859014,0.0032830088106291675,0.006506152528490087
200,@srburgo2,0.003984818342390237,0.0033005922943705928,0.006463789173581705
166,@vdavidmartin,0.0005585642090016764,0.0027721237054992185,0.006459578861213585
16,@RowenaGreen,0.0034480165025422556,0.0030162695733276478,0.006459522582105264
106,@Ankitathreya,0.0016246006632485979,0.0028837702623354905,0.006392907317299594
559,@yvonne_erdmann,0.0030350819464322297,0.0031078505816939423,0.006388051071917784
719,@VictorBertran17,0.0007123699859621542,0.003006550832378733,0.006387516894467585
458,@sophieblack2016,0.0007187664805745229,0.0030065535340720482,0.006373000710153562
227,@RhondaHTown,0.0022869250955040825,0.003256913908139966,0.006368183347729564
657,@sprig_no,0.0007163688627824513,0.0030065478417599417,0.006367000773824031
217,@SamiKontar,0.0033461635855553604,0.0027402423096822533,0.0063269633931643185
282,@PuissantsMisera,0.006563162279527481,0.002772134030677175,0.006315140784900482
425,@Cotejam,0.0041271919038065675,0.003186663360316874,0.006311904367729974
464,@dabeard,0.008046166087480594,0.0033270432534086825,0.006309379720948519
191,@zohrathought,0.001498821872430475,0.003047981242070157,0.006212569488253804
74,@FamousPixs,0.0014988218724304692,0.0030479812420701716,0.006212569488253804
314,@EsmeBorg,0.0013890046400935993,0.0031313166315761988,0.006212564756120037
22,@panamarhradio,0.0014472551439963417,0.003003960929164085,0.006212043494655006
526,@ExanMelendez,0.0017571336810760303,0.00318441922491473,0.006209638829018775
188,@GhostofShirgar,0.0011315388996952038,0.0028266408622656526,0.0061861374472097054
680,@pais_ahora,0.0023217985847291513,0.0032632875792532306,0.0061852839414421835
257,@sifree,0.0015456286318948674,0.003048008150487652,0.0061564925087884345
286,@pookiee0758,0.0011365143174874562,0.002826663789527025,0.00614054458482528
416,@BenMyers,0.0026321676154216845,0.0032638407368154954,0.0061326186413677665
42,@MalurusSally,0.0017826610526826272,0.0031844394185550767,0.006104913867115972
33,@CaptainYossari2,0.0038649601961142158,0.0033537336897934106,0.006096414770566893
72,@GreenMonsterah,0.001995176304168846,0.003327037428981008,0.0060956321158486156
48,@sidhomez,0.002788191534389337,0.0033474086284864734,0.006082917366569456
552,@oyecomovapart2,0.006554614240673844,0.002857759874118883,0.006072868077887574
4,@MediarepGH,0.0014471406340769858,0.0030040150929986223,0.005999284987831338
52,@paranjoygt,0.0003150124284987086,0.002168450836787815,0.005991564187145817
434,@69Cosecha,0.004378487257505982,0.003329145729487948,0.005983752288712928
480,@Jackied15846926,0.001522299648435992,0.003048014373905611,0.005972893336999826
724,@Al29115728,0.0015581496724296619,0.0030460891501765527,0.005953414132145792
703,@memeorandum,0.0017684145004274853,0.0031844033891062634,0.00593097843958071
403,@paulajarvis69,0.0022054263800760834,0.0032692773739824905,0.00592672916641583
366,@berkeley22,0.0017577056198868465,0.003184409339136706,0.005925880332820853
664,@ChaliaLopez,0.006588725319317462,0.002857704632846216,0.005897443294494401
723,@Almond687,0.0007577455460466208,0.0030714148968102304,0.005868183402468029
607,@GillGreeny,0.0005900542965570294,0.002857733580922006,0.005862218804746389
611,@InstantlyU,0.0010244753513283633,0.0027684066039330994,0.005859155398428133
50,@DHSCOUNSELORS2,0.0007521878010498149,0.003071441929188102,0.005857097669770674
171,@AreanaQ,0.0017502021947543587,0.0031844094049143074,0.005838777328780973
439,@noticies_d,0.0009315118550308512,0.0029928869344556072,0.005824612855976216
21,@FusacchiA,0.006531925242934932,0.0026430760229011517,0.005808812141143175
471,@Indifer21487339,0.0006028539220416091,0.00285773181443764,0.005804089400536729
284,@SM0799,0.002580005961120924,0.00339821474469872,0.00578078453792577
