,word,freq,cfbetweenness,eigenvalue
1236,sido,3,0.004335376785579126,0.002929938579904222
703,family,7,0.004260145516492333,0.013340524366820965
1148,disease,8,0.0042397890606593385,0.015165262222057857
1932,sociales,4,0.004227491195583346,0.009256871163319287
168,symptoms,17,0.004203962889901596,0.02164985332092249
98,kits,11,0.00419118895258946,0.02263845873163019
5,house,11,0.004177178702094241,0.020723885317378732
2456,verdad,7,0.004165962096087713,0.007939319193730835
945,selfish,5,0.004156567177878497,0.012246884762086232
1863,flu,6,0.004141986950704665,0.014319388213748292
1966,politico,4,0.004118338338758861,0.007221616623785657
1841,au,3,0.004114894063465741,0.001995192719566397
910,march,9,0.004103042781985144,0.019809585999584073
793,impeachment,3,0.004101518799302654,0.006366542271900571
273,vidas,3,0.004092806116359668,0.004299798719646631
196,last,11,0.004091272514539878,0.019297795651291413
4347,ministro,3,0.004083527270220724,0.00283575453951228
877,toda,5,0.004082245923347086,0.006929812733487476
1057,united,10,0.004079084298981294,0.02525352730512566
3684,continue,3,0.004077525470183844,0.007465117613412288
1271,provide,5,0.00407063882020936,0.010359918672590685
2012,keep,11,0.004068770132135104,0.022644746806242764
1786,bin,2,0.0040661646329494296,0.004671302868471842
724,va,10,0.004059449530688913,0.012290513620842786
2505,doesnt,9,0.004058014026183724,0.012599569680788774
626,mexico,5,0.004049729893868551,0.008643456769922361
2206,cuba,5,0.004038312959228963,0.0072775274102155904
4346,seu,3,0.004037574638107476,0.004903489116765863
957,update,13,0.004028572217282124,0.03967178301082511
325,govt,6,0.003997337577424884,0.010073417548551112
1789,maduro,5,0.00399589088163055,0.008923113394424819
538,isnt,10,0.003980984975850227,0.02717493488974798
2029,paso,3,0.003962139268107859,0.004239250116944204
1249,making,8,0.00394907445448987,0.015880867663751026
1532,morning,6,0.003922848547629144,0.009885402438703252
1151,fight,13,0.003909626781844978,0.031359311639894395
482,partir,3,0.003907098171400484,0.005517177453119726
131,tener,4,0.0038977445724584113,0.00823951741430257
272,com,12,0.003887038208494815,0.014064922189999994
699,comes,4,0.0038835906486111866,0.0070658047842553475
778,city,10,0.003859982739025096,0.014150485063419286
982,another,7,0.0038549973074933886,0.013023141790968647
2415,private,5,0.0038533362648247205,0.007794832480905363
2269,hace,5,0.0038499184833864337,0.007486567675657852
363,risk,10,0.0038462763926554494,0.015292783944064636
2721,primer,4,0.003841857050461706,0.005291004102344936
1281,hospitals,7,0.0038346869449931687,0.01173558020013769
1578,duque,4,0.0038345680213845916,0.007337236214925713
565,everything,14,0.0038285328426950456,0.0797959408356542
376,situation,9,0.0038112419159395433,0.012232829430173252
2025,gracias,3,0.0038035451576353004,0.0073657441032889594
3654,entrar,4,0.0037958512659461113,0.005397017817162141
1154,better,6,0.0037814990457502124,0.009522746657974205
3098,ultima,4,0.003776038530188686,0.004233571191953129
1604,mental,3,0.0037710084561990895,0.00503190334668551
1929,internacional,3,0.003765856383919529,0.003717018886495965
1310,lives,6,0.0037634228922496784,0.013068908406626781
2117,confirmed,3,0.0037552557742638565,0.00682570113451413
460,hacer,5,0.003747653564592921,0.008286386954759684
359,good,6,0.0037433953295893272,0.007867022131006856
365,example,5,0.0037264609443021174,0.006712154529472864
1845,order,7,0.003716900958067233,0.012748473096389865
563,really,14,0.0037063874962596577,0.08345867009115171
2770,chile,7,0.0037039646531913492,0.013667089029888483
1791,segun,4,0.003696076439971529,0.006212164995064391
1764,disponible,2,0.003693652174656464,0.00372256502711391
1773,inside,6,0.003683225146351044,0.020028374541178513
87,debe,4,0.003676657256282321,0.006491469727185025
1716,utk,4,0.003668786585356989,0.004392162113174092
2965,todays,4,0.0036562932481698897,0.004719373662414728
445,coronavirusoutbreak,8,0.0036538808513413793,0.016904243571577358
165,getting,17,0.0036538747406099723,0.019176863045058116
1505,mientras,4,0.0036532387221946527,0.004043368922121288
1693,students,10,0.003651085414186962,0.015062024955707397
358,theres,5,0.003649441701549745,0.008722373395950965
1934,numero,5,0.0036086339307528697,0.008094477118491452
187,come,20,0.0035961942283617874,0.08069627267510959
2036,dejen,4,0.003594066592892054,0.0064938640817815765
953,part,5,0.003587357846579109,0.006397913137458063
1084,minutos,4,0.00357907529158094,0.00631220957695908
2105,leadership,6,0.0035690432984237424,0.013851662861226383
2143,doktor,4,0.0035550524897523302,0.0036430786219549985
909,tuesday,5,0.0035532478909711274,0.012274384192806992
4090,mandan,4,0.003552822620476962,0.00556653076216193
2907,marzo,4,0.003536605543349243,0.005423504652973106
504,democrats,5,0.003535114790071504,0.013854058984207567
1739,vs,2,0.00352400875467898,0.004248294459584179
879,asked,5,0.0035209391404420185,0.008133923607729006
558,trying,7,0.0035174547645130958,0.015691487579522233
1321,slow,7,0.00351283649425102,0.014194619445993442
1180,end,6,0.003509498573897931,0.012591020275840385
2284,ke,5,0.003500841570287978,0.0059971964284122395
1582,manera,5,0.0034926780083973557,0.007924437967593897
1284,radio,3,0.0034810155600076384,0.006125779185074802
2434,hope,7,0.003473349329443939,0.008856626146671815
598,anyone,7,0.0034707327380579483,0.018826412497453666
107,self,4,0.0034588018130207376,0.005277494883189619
1394,want,7,0.0034557215891781344,0.020112474875718336
1940,school,5,0.0034550351177579154,0.008694759909819253
1386,needed,7,0.0034514890582222632,0.005201371028372896
51,leaders,6,0.0034366875928691807,0.011881430007947646
509,experts,6,0.0034359507292792218,0.012630050278346669
1810,including,4,0.0034258871107115414,0.010811700891022489
1009,sino,3,0.003420945670899063,0.003478388633421432
3922,pp,2,0.0034112463838752377,0.0020717622130088753
1388,years,8,0.0034093156260787743,0.011654431061919825
2865,semana,3,0.0033913535928026105,0.0024105372020488923
978,pay,8,0.0033855474202698615,0.01590444674952057
495,share,7,0.003382310388012446,0.010542917430398325
1603,dengan,5,0.0033810275776371165,0.005580956329655111
3077,anuncio,5,0.0033545617643207194,0.0075027599811144
770,mayor,4,0.0033258334278208276,0.006701989009045985
1872,eh,3,0.0033095617510867387,0.003833181972932484
3314,podemos,4,0.0033086350468827033,0.007147368175578787
2017,red,7,0.003303478011140658,0.016438127009893094
46,break,5,0.003293581786443797,0.008516558296907506
4430,enfrentar,3,0.00324419097949918,0.005527867549990212
2272,mundial,4,0.0032320866021638235,0.007092146543134513
2810,tum,2,0.0032257524316482667,0.0032354943565117778
2811,dunyada,2,0.0032257524316482017,0.0032354943565117778
1905,paid,6,0.0032249941442850025,0.019977861999764705
1244,called,5,0.00322213391892186,0.009354402593679244
2376,personnes,2,0.0032080422490065224,0.0002793242227169278
709,infectados,16,0.0032012850339800435,0.031251446309681075
2170,spreading,5,0.003199384781018855,0.010517632053021373
972,long,6,0.0031984600969608705,0.013348754853379602
883,man,10,0.003193587196397272,0.005683288685462258
1797,palabras,2,0.003192475543406744,0.002425682084333325
2032,uribe,4,0.0031917379337390505,0.007049578096871143
1635,frente,3,0.003184671383914963,0.003476537000512704
1638,vida,3,0.003170550119147895,0.003528094930118225
496,kids,6,0.0031699119367361154,0.0068997157990438795
2213,instituciones,3,0.0031641995134526015,0.0051997865473011095
1298,cuenta,3,0.003161279863131139,0.006206391125795129
102,best,10,0.0031534062209933682,0.018330646370495883
85,fase,3,0.0031436710642387786,0.002036017657665843
